Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
September,41.78002808125413,Manager,48964.34624521067,1630.7838350133422,7,3,24.478638645980194,5.989512859750795,"Credit-Builder Loan, and Credit-Builder Loan",29,14.045236256404085,15.485715154703549,16.027798409231607,Standard,1712.183401192999,30.195110510311938,9.798365838099281,Yes,166.67598445839778,229.8462789636951,Low_spent_Medium_value_payments,222.6656968358596
December,17.262448858468446,Entrepreneur,34934.24762968241,1000.9601198444514,8,6,19.757407224066455,7.00718090603096,"Credit-Builder Loan, and Not Specified",16,18.227379129750314,21.893133128262413,11.617591247187377,Standard,583.9329980082267,29.309633891765134,10.320365773448236,Yes,162.68585904408982,65.88937326588795,Low_spent_Large_value_payments,505.0607407421069
October,32.16027712825995,Writer,77098.67333320878,3078.849452726325,4,2,6.04309026874738,-0.004454660737453131,Not Specified,3,3.4055023625537153,1.228572925620361,0.5565191134923808,Good,571.1464476492986,26.8033101490366,18.969605356953966,No,1.890489385193904,525.8052570667613,Low_spent_Medium_value_payments,578.0193925328189
October,32.10885525105902,Doctor,20315.771758815376,4727.929321844928,6,9,18.045224672413728,5.992333117536307,"Credit-Builder Loan, Student Loan, Mortgage Loan, Auto Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, and Home Equity Loan",30,16.923924067285107,27.839616221078757,17.88360201551219,Bad,2040.0796668841867,24.260461922655576,11.346613448546405,Yes,26.0775481210056,132.26621799177406,!@9#%8,381.360490864877
November,33.2543930499333,Scientist,85663.21648602515,3908.8274540462367,5,6,8.698929313084905,2.0036167512881105,Credit-Builder Loan,15,8.289562051158063,1.412424234520558,13.47987973205011,_,1518.6199580817238,39.07524735347383,18.75430381573875,Yes,142.0671472558156,359.0506631873896,Low_spent_Small_value_payments,424.5414377932546
December,50.918598987752794,Writer,95692.60619245231,7314.46439555392,4,7,7.30433719732262,-0.014968806524280332,Not Specified,13,13.950514783700939,4.0113720905309656,3.4049654934226448,Good,573.9082248366366,37.46024231580938,29.92334985577537,NM,112.8467417822171,107.26942728422091,High_spent_Large_value_payments,862.3820805072006
November,33.85288747345181,Writer,-17569.30048747307,2913.391826974475,7,5,17.0249298719944,8.018151155494687,"Auto Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Personal Loan, Home Equity Loan, Payday Loan, and Not Specified",48,8.293474644162771,8.709436337867581,7.292099908570896,_,4536.202653678109,26.515725173255408,14.494836998853023,NM,82.21771214989968,111.35505880640628,High_spent_Medium_value_payments,140.80856492768632
December,25.393919166501686,Entrepreneur,37537.89410867695,1585.331065123899,4,3,14.783570185940764,3.0036109327050426,"Mortgage Loan, and Payday Loan",28,9.572636253575691,7.3112526763191585,10.758433859310355,Standard,390.14574945248336,24.42611772070816,18.844126306357143,Yes,54.97050325228941,159.43593088123853,Low_spent_Small_value_payments,314.0423569902011
September,27.084464351950295,Manager,49729.09950539423,3089.911567661354,4,5,18.175648934061854,5.000030359814365,"Payday Loan, and Personal Loan",43,18.724762388486962,11.88960589361622,16.40243255410905,Standard,1734.5432863645785,38.22470320418945,19.200743756250485,Yes,66.07063342824603,154.3404368051832,Low_spent_Small_value_payments,276.6358303402584
December,21.49759251605164,Writer,13302.440737262586,3917.3613620435763,3,5,23.89293832881259,4.994106839397461,"Credit-Builder Loan, Student Loan, Home Equity Loan, Personal Loan, and Auto Loan",26,22.21227806592709,8.071617796703249,9.313932834877988,_,1423.9974243875135,28.21857350995339,19.409448283686643,NM,86.71693375120148,58.9847581160685,Low_spent_Small_value_payments,280.85634727211755
September,41.3299060679084,Developer,72183.89326791662,8759.359558876085,3,2,6.657392588330264,4.005435409309901,"Mortgage Loan, Not Specified, Personal Loan, and Personal Loan",16,3.0584765369260953,6.748564650774123,2.9912846573426517,Good,512.4538283609121,29.131834472233802,20.212364973891166,No,230.9233120917196,128.2392097219573,High_spent_Medium_value_payments,963.9823899377427
December,34.1744930801081,Developer,25783.93068548384,5646.176932307562,4,3,8.032639743996155,2.0040158926445475,"Credit-Builder Loan, Student Loan, and Auto Loan",4,15.366814262385876,8.711487371721006,3.310677163441657,Good,954.6159447406616,23.150900404251573,27.769936948164844,No,179.07871301076858,54.177653611751026,!@9#%8,359.81521419231717
November,23.898524034348096,Entrepreneur,27148.73703699552,7536.285960639522,5,4,12.04731927586766,3.0057896087609373,Not Specified,18,9.759289915603457,3.572808921865732,3.4931435288134525,_,1357.9438845336565,26.540976971994276,20.376678098846664,No,48.30365253654978,374.3179148859031,Low_spent_Large_value_payments,268.7539963634665
October,54.30122188534673,Writer,-5012.42542076383,2209.664013928463,5,6,5.8762557543415825,1.0085897929013268,Personal Loan,11,5.5889978400321025,7.013740921605226,3.0346616420319084,Good,500.8982396410595,24.767632267893315,21.32634977871866,No,19.275135874474827,50.88512291381997,High_spent_Medium_value_payments,299.1578895496151
December,49.02977685652313,Doctor,86263.89888778061,1452.457444999246,6,6,22.327189193399764,6.997697909229119,Mortgage Loan,49,21.575964431037953,11.531754480676481,12.324556749594826,Bad,2178.735488108756,32.20600675731505,6.824097894153981,Yes,249.64788806564036,332.9908754578575,High_spent_Medium_value_payments,455.6829335291477
November,32.37960447595609,Writer,38641.52431537333,1816.4451194075925,7,5,26.041865546457238,7.989637217614123,"Home Equity Loan, Personal Loan, Student Loan, Student Loan, Home Equity Loan, and Not Specified",40,23.401853592331207,24.860487844301055,7.7155972189636906,_,2409.098465268459,22.442066129693654,3.911976515716478,NM,200.76290931908645,179.13670521039927,High_spent_Medium_value_payments,217.8978343884357
September,33.91542639874847,Journalist,9787.527004763986,6014.008251193943,9,8,25.374771698124317,3.0035224518449177,"Auto Loan, Home Equity Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Student Loan, Student Loan, and Home Equity Loan",43,20.640489813177613,21.213931627883632,7.373210599524987,Bad,3533.36091358175,32.16103507029512,3.828591719165111,NM,149.4459419897901,112.28045054854971,!@9#%8,431.9984433020026
October,42.15774576920554,Doctor,31437.364424766078,2663.5617493427458,6,5,9.11570103648846,1.9937471637910669,"Home Equity Loan, Student Loan, Home Equity Loan, Student Loan, Student Loan, Not Specified, and Debt Consolidation Loan",24,15.603630451152815,9.7520041906717,3.6436104005109358,Standard,872.0983770036277,34.82256196987649,16.7849327704245,Yes,11.579016297149217,24.19425048029192,High_spent_Medium_value_payments,480.9690369024173
September,41.68942342864024,Scientist,19091.843601014116,4279.847581770922,7,5,19.408461158175143,8.002262005987587,"Payday Loan, Home Equity Loan, and Payday Loan",27,14.53865374317291,16.822558834842834,16.882251570655043,Bad,2482.8759683951234,28.34207247047969,12.391630649634333,Yes,131.68458650057985,124.49091284260332,High_spent_Small_value_payments,194.59328833816957
October,20.430678870793475,Architect,104849.63727423523,7670.248731576022,2,6,10.525168529309123,2.0014024166463207,"Home Equity Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, and Payday Loan",8,8.68442851384288,2.6131134243198346,7.135600902915967,Good,1263.6267624817747,28.150728684943278,30.209433998647555,No,229.15218122662998,124.86468576642665,High_spent_Large_value_payments,702.7109230920815
November,38.29870256831847,Engineer,65990.82471740991,2290.3921550158348,5,6,19.755842777651974,8.975834925679365,Mortgage Loan,40,19.84313328079757,15.903327150782664,13.224709390978584,Bad,4541.263272872803,33.60028561518706,8.178738089361678,Yes,90.73375168019408,40.550999199901575,High_spent_Medium_value_payments,257.81863502073617
October,20.463335434139243,Accountant,29758.774040205186,1212.9943952873693,5,9,23.709751793826634,6.990464108904118,"Home Equity Loan, and Student Loan",23,15.327706530547973,22.451658203619857,9.799044477027017,Bad,3523.0636998216755,32.025249843800815,3.783145417472268,Yes,65.6826508660977,50.90032537274587,Low_spent_Small_value_payments,288.0532495459579
October,17.753313174825667,Manager,87176.4684331477,8090.441765146418,5,5,7.699033204360383,2.00677920657362,"Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Not Specified",3,10.541650955618023,8.897988377713048,3.3646254935904776,Good,1178.7020298673924,36.552739200351354,18.541765332530503,No,414.0715886693224,147.59137299995615,High_spent_Large_value_payments,1015.851508186566
October,38.57439677610202,Entrepreneur,-8399.727987920829,554.7653843008769,7,7,24.01716111820259,6.9983350430154525,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Not Specified, and Personal Loan",29,15.95004700564293,3.546166453702477,17.052265288949915,Bad,3646.442550250684,30.947961065479113,13.400205612824198,Yes,124.63988364877005,122.86970108054693,High_spent_Medium_value_payments,260.2218398897681
October,52.827368947543036,Scientist,130245.8604475185,6838.285487527712,0,6,8.651960311434319,2.005280137743777,"Home Equity Loan, Auto Loan, and Payday Loan",5,11.198114879670586,-0.18251790285327085,1.1645420303862362,_,226.64826584511687,35.171909712527544,29.476422477119954,Yes,241.9081769280242,115.78625300166165,Low_spent_Large_value_payments,1061.5751590815516
October,38.97879259227651,Media_Manager,7949.922640582699,1484.2019299808492,2,4,9.966075291858722,-0.016451434930160175,Not Specified,8,8.172311404060409,9.971028786025144,4.784119465395346,Standard,333.1850629827642,29.998182685929077,32.039379784337065,Yes,17.000584606660595,-9.77129351185232,High_spent_Medium_value_payments,275.65543741980827
November,32.48098679659943,Teacher,67920.26921205418,6612.209184081821,0,2,10.712515355059905,0.0003733142416008075,Not Specified,21,19.101248483157363,0.005424003135450439,6.01568978557716,Good,839.956588810806,32.831782109434414,20.83593306412563,No,138.64921545369316,556.2870052666528,High_spent_Medium_value_payments,672.6657352747326
September,22.342719902203264,Entrepreneur,28479.229173674816,3727.6754340771886,4,5,14.601989417098595,5.984711936737016,Home Equity Loan,4,18.290937599729737,10.358133470060446,11.464433106853544,Standard,723.2293624243767,29.418729827802018,21.44767267944655,Yes,85.4085075051977,28.72853485816959,High_spent_Medium_value_payments,392.1765015214331
December,37.19713090658305,Musician,31732.35200793354,1038.9114799442593,6,7,20.690056000226008,5.012819210709819,"Credit-Builder Loan, and Home Equity Loan",24,15.803813252939268,21.595097806962716,13.760407850733861,Standard,2036.3585697887854,25.810373520527968,9.473895979222943,Yes,42.5299841105432,190.59692546220472,Low_spent_Small_value_payments,251.92451255961737
October,40.51213319667942,Mechanic,50653.09384843848,5077.705431724995,5,6,7.545607370056885,0.9936274743508289,"Auto Loan, and Auto Loan",-1,10.183951344354444,2.4692651780894073,2.325702196597489,_,937.6647282421947,33.283114467617615,18.613209224166994,Yes,178.67918802835936,211.46483088368043,Low_spent_Large_value_payments,418.2593077330229
December,34.88473166178099,Writer,-8668.280054061703,2404.920911516646,4,3,8.41611943452849,3.992477321045531,"Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, and Student Loan",15,8.71642900830759,7.326452250705423,3.6091877926008276,Good,1258.2046000167272,36.247514839049785,18.709066339683957,NM,93.41145018874789,45.39711976815538,High_spent_Small_value_payments,495.7680922142385
November,34.04003211139231,Architect,72811.57779003719,5821.097615266279,3,6,7.342098413073458,0.9961070346504647,"Debt Consolidation Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",-3,8.108315701165619,4.117360819764512,7.074218121444931,_,269.0181931400854,28.68135082344166,26.671175948758343,No,109.53061579806862,412.3308584049289,High_spent_Medium_value_payments,290.210779793393
October,18.842904591234063,Scientist,71448.87660507964,3167.498749016165,9,9,19.93636035767281,3.9958920932080395,Home Equity Loan,11,21.700693342842538,14.545685766542546,6.217856165746405,_,1376.3202559164151,26.345992276779054,11.189717364412527,Yes,192.4116331502679,137.64230069827144,High_spent_Large_value_payments,405.3433506422107
October,18.77083257274852,Media_Manager,73588.25435525714,1441.7574911264312,5,4,8.98621829771136,2.0044775264535817,Not Specified,20,1.919357057107958,10.267985873599859,0.47528893100508673,Standard,1441.2970197528664,29.20856659293573,18.9316432949332,No,-6.797984068487715,711.4380456419075,Low_spent_Medium_value_payments,302.13372973419456
December,45.20793990876257,Architect,20615.251856990915,3665.532846591935,5,6,9.850302213519077,1.9998968679489404,"Personal Loan, and Personal Loan",22,14.00364901708604,0.2780363376305206,8.147687178476504,Standard,589.1385987470996,24.610739669583047,19.120174684859,Yes,105.29248597135776,137.88624160907784,High_spent_Small_value_payments,457.15007011939343
December,37.78424620127173,Entrepreneur,42198.13994160905,7220.539677295887,6,2,14.976012981983393,1.9905071398914682,"Auto Loan, Personal Loan, Payday Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",5,8.34145227105049,15.378927127492252,8.532095053687657,Standard,2332.960112700246,26.346981908629445,8.01343572707929,Yes,142.02096674906102,230.86791568010688,Low_spent_Small_value_payments,478.46631241426223
December,21.997014057030963,Journalist,40919.35147933789,3834.0759845043094,6,7,8.700564511069361,4.002643190880673,"Auto Loan, and Personal Loan",11,20.24324147486833,9.529344800421113,11.300871459445734,Standard,715.1611497065386,31.97398114548587,23.46719618056089,Yes,138.4407828225709,128.08966445600058,High_spent_Medium_value_payments,383.9429145798808
October,32.24169856469318,Architect,18113.362186652663,1269.0361763754877,7,5,17.773035850350308,3.9933620397894063,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",28,13.991385698357318,7.298029116041355,14.320718966319628,Bad,2055.2102530178736,27.571297422864752,18.754639649003156,No,99.3683033488756,75.40572326894834,Low_spent_Small_value_payments,319.80131271035077
October,35.11481307319552,Writer,58522.06498691328,5706.565642478037,8,4,24.096064144204636,9.037037328198371,"Credit-Builder Loan, Home Equity Loan, and Payday Loan",30,21.144143407340756,4.860417147783037,6.313120973377967,Bad,3571.200782651761,28.470336963564005,18.73818057148094,NM,62.904102235170335,258.8950567510264,High_spent_Medium_value_payments,239.75203796022518
October,34.667574724737,Journalist,5435.19817288089,1203.2346551043918,4,5,16.28755875676447,8.96006387849912,"Home Equity Loan, Student Loan, and Not Specified",35,22.480262282657865,1.4525456296863997,12.559985805309047,Standard,2390.697448672904,31.87492536126061,18.89774155129525,NM,30.0904831967879,188.05837831072301,Low_spent_Small_value_payments,309.8288701973749
September,20.610243948481333,Accountant,37090.29874687643,6749.2321654097495,4,4,8.72090826800932,3.004428765095522,"Auto Loan, Personal Loan, Personal Loan, and Auto Loan",27,4.04686796591908,0.30855807457358053,5.085365943330739,Good,430.1658492914727,36.024516384605164,17.844838318223758,No,86.226013561859,493.44800609032563,High_spent_Medium_value_payments,460.2486758291206
November,26.714353484110664,Journalist,-3326.003368713784,1027.9328624564803,8,8,22.63212791413467,3.00105537592339,"Not Specified, and Credit-Builder Loan",54,15.62001926824009,21.64554796371472,12.524886555852913,Bad,3266.373809569519,37.626217373453805,13.987620641245224,Yes,169.6565464084313,60.97504447426503,Low_spent_Small_value_payments,283.833283827921
December,20.16835995922763,Writer,19639.52731499982,8806.865092265778,2,1,10.89016017059182,2.0092222962933315,"Home Equity Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",9,9.51602586557791,8.54580159925757,3.7954749543691144,Good,671.1424326192296,23.26135510268628,27.907743202962266,No,105.88509727804475,498.2929403456966,Low_spent_Small_value_payments,701.722902913035
December,52.851018807516276,Mechanic,41824.2864366379,3072.6978601440715,2,6,9.473282181947146,1.0059075722117419,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Payday Loan",-1,13.88830429339555,2.7210152933897294,-0.0865497249803533,Good,716.823291048097,32.8131184790605,15.446821704882014,No,50.958562058128805,143.85884631973238,Low_spent_Medium_value_payments,529.6890925731178
October,16.542850466139132,Musician,33128.23979989368,6904.717323894764,5,6,14.884023458087897,5.991032907824597,"Home Equity Loan, Debt Consolidation Loan, Student Loan, and Auto Loan",16,9.109437684846045,9.775005108146281,6.86797142132954,Standard,1755.704069118967,35.24889786788343,17.35949196622488,Yes,48.75641489699342,32.44939875449756,!@9#%8,782.4013266285612
December,52.62436293145757,Architect,135403.69766825764,5873.397442342981,2,5,6.272584735848446,0.9934401467946326,Mortgage Loan,9,3.3598988197177473,1.304332860616236,1.1586330865656473,_,120.93905059872037,38.72246727655754,26.03822941947304,Yes,236.51023591551234,137.45310643103957,Low_spent_Large_value_payments,596.9830931375631
December,46.87314995483727,Mechanic,27723.823748807165,1077.1915848311958,6,6,16.515045371870677,2.9989567707302855,"Student Loan, and Not Specified",22,15.107708141924338,0.9721756808549691,9.989964704139918,Bad,599.4245644994581,38.261546767843235,18.538939743665953,Yes,77.14657862783034,23.126905086512416,Low_spent_Small_value_payments,187.27718410419482
September,18.33648645748682,Engineer,18211.75856720844,801.4922788478904,9,9,24.742970403636342,9.045961896781227,"Student Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",40,23.032597796137537,27.91154497383268,17.90044538178192,Bad,3508.925707825595,30.88487918130843,2.4786613220009586,Yes,98.77054589995316,140.80138157098247,High_spent_Medium_value_payments,251.70338640603762
September,46.521486627006546,Manager,20364.378710826997,1632.689959166675,5,6,12.556635542772877,6.027254095492666,"Mortgage Loan, and Mortgage Loan",20,12.098387378681446,19.08981542354199,12.242889292434091,Standard,1136.2739625593422,33.16603509875178,12.564094970798568,Yes,61.38626593522977,135.16877103330535,Low_spent_Large_value_payments,301.4014864060873
October,56.49685093220009,Musician,90819.88466746507,3193.2203985991496,3,5,9.594342082028207,3.9903382571777333,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Not Specified",-1,2.0544040976069624,13.648260882345884,0.7613391638712977,_,267.81138044764646,36.63900166414308,28.88633837694558,Yes,197.90771121498744,126.70951489623684,!@9#%8,265.3005972471202
September,37.519647827322544,Mechanic,-2700.007458914297,989.7554173341623,6,5,19.925549316348306,5.00946647853785,"Payday Loan, and Mortgage Loan",20,22.36832634038229,15.555477617262111,12.036959353444983,Standard,2902.297860910591,33.08790823790048,17.13632973644241,Yes,45.98365481169439,127.72813042725457,Low_spent_Small_value_payments,251.34596190973662
November,20.27265432118095,Lawyer,78266.24349490921,7907.346242967828,2,2,6.139360515008105,4.002588732316938,Not Specified,15,4.373423348664876,4.857534562741408,1.3850539128048533,Good,1208.0692570896788,35.67372967128093,19.58168356276152,No,88.16022735878174,364.63933279761676,Low_spent_Large_value_payments,469.1112657723664
December,29.08850085600352,Teacher,26959.375065912285,3225.84078146468,3,1,11.342100654383316,0.019891823892113258,Not Specified,37,8.680154105677994,10.821145982596693,3.2728251513041866,Standard,1270.197738627206,31.58235830037735,28.320841992031777,Yes,-0.8729970527232922,33.24742483132928,High_spent_Large_value_payments,821.3481028731906
September,27.8968725523348,Engineer,13291.639441208768,4502.566583790399,7,9,25.02016118582328,8.920219745325841,"Student Loan, Mortgage Loan, Not Specified, and Student Loan",43,20.855433662051922,28.078756397044078,14.848631641121607,Bad,4657.667925737856,31.50446875011528,3.173717149197866,Yes,65.95946044531499,25.583522425810415,High_spent_Medium_value_payments,251.87130600247656
December,22.62128672107724,Mechanic,-19425.573647819518,1419.8995881194862,5,8,24.14469553973781,5.984498635535275,"Credit-Builder Loan, Home Equity Loan, and Not Specified",20,15.20389079805659,6.933518304650382,17.59429857297901,Bad,4597.576804265793,31.789365035197843,10.409872257958519,Yes,70.62068514363573,24.783288091884614,!@9#%8,251.51483124336042
September,22.077779191147076,Entrepreneur,11433.31934231925,834.5966886498576,4,3,12.683076856790558,-0.010577307339335292,Not Specified,20,9.933404431129494,10.638428996723825,12.313089496702792,Standard,310.5729366349397,31.032366909055366,18.78710987556363,Yes,19.258182647035838,36.851381413493804,High_spent_Medium_value_payments,381.42699037232114
December,21.87233971567981,Writer,53851.30871804036,7931.956807714378,4,0,9.296538908177011,2.9883144622293427,"Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",16,12.812033169389673,-4.014522230058983,3.436748238144506,Good,1488.5886545067851,33.56603662577267,18.84004806137295,No,360.8011881932573,158.70206250178825,Low_spent_Small_value_payments,439.8648491799904
September,46.93804184140572,Entrepreneur,67602.98589949345,6327.702427756177,4,5,7.929532114011648,4.004488483584041,"Not Specified, Home Equity Loan, Personal Loan, Home Equity Loan, Student Loan, Student Loan, and Mortgage Loan",17,7.115939021286611,1.0275044438319259,3.22746242701724,Good,699.0641573423212,40.087928458657274,25.13534356592996,No,336.41679327223227,158.07808369540433,High_spent_Medium_value_payments,457.11848840794545
December,19.069140555136972,Manager,19439.437952646054,1585.9968754305717,7,5,21.239728716096757,2.9952254418207045,"Personal Loan, and Debt Consolidation Loan",41,16.072027961137515,6.72430994747849,12.88983021443637,_,2326.9527751486144,24.28683516685623,19.06680917736568,NM,40.76905677473174,92.01736807605684,Low_spent_Small_value_payments,334.0953826738006
November,20.164654923173828,Accountant,8606.64950299477,1784.5391283767622,7,6,13.516650125467345,1.008509307912322,Not Specified,8,10.717171695463257,1.4845801104010035,6.779744148274976,Good,1411.743594604772,32.19800992033508,12.11194192685914,Yes,45.28583760582235,431.0815311960961,Low_spent_Large_value_payments,595.9153094849262
October,19.867141448768507,Musician,29090.184340306685,4444.135894583248,4,5,8.976793354434042,3.9784580441129695,"Student Loan, Personal Loan, Student Loan, and Personal Loan",-2,2.884497458931868,0.07289779585991951,1.91118439963875,_,1364.8732878249177,31.309344341960287,18.439458177535425,Yes,170.4000115580004,124.22445466751897,High_spent_Medium_value_payments,169.51425490512432
November,52.1885762148463,Architect,30920.72071975941,1746.806002175057,5,3,10.436475955417851,-0.018580536201097838,Not Specified,9,12.50101585932203,11.571308657262131,3.498149818049932,Standard,469.38339030096773,33.109992119235585,20.331393692574192,No,13.885646120174396,34.43124081857102,High_spent_Large_value_payments,1023.464018460476
October,22.47887925073075,Scientist,10485.54200610373,1708.895864580209,6,5,17.347591192238465,4.002245912017715,"Credit-Builder Loan, and Student Loan",26,17.482417615245325,2.4218890324560176,8.652952283352906,_,1293.0993051221728,29.23382375352608,18.70576434634912,Yes,70.5662529449505,110.75586133205567,High_spent_Large_value_payments,288.63825292811663
December,27.896883165822672,Engineer,21002.93619424578,3112.663219054983,6,9,23.546339248936274,7.930488990468257,"Auto Loan, Payday Loan, Mortgage Loan, and Payday Loan",40,17.269184222691393,26.170667821471493,16.47511247157076,Bad,4696.4239244813925,23.342804945694898,6.8677087281452955,Yes,77.54791831497344,111.42069873635772,High_spent_Medium_value_payments,460.6234695145729
October,23.800245802528966,Entrepreneur,54269.50033396143,5268.551411258654,6,9,23.243246214363168,5.979824214907775,"Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",42,22.35273506633228,28.39533147668925,15.975271790713718,Bad,3266.0323139889124,38.41660446685961,10.597306155881629,Yes,76.722884261525,129.0895324590283,High_spent_Small_value_payments,316.61596289665715
October,53.38927331702724,Mechanic,68984.62462528264,5406.823401816819,4,5,8.572737946663663,0.9777424506114535,"Personal Loan, and Payday Loan",6,13.946547188384056,4.749773729087272,10.362916663129555,_,1315.5780049520815,34.87628496389783,27.683847466164732,NM,36.943382991875566,123.23073233762555,!@9#%8,331.5203370581966
December,36.91875288554189,Manager,25365.41685590535,2739.5514375732823,5,6,9.733451974225552,1.9899807228526467,"Home Equity Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, Home Equity Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, and Student Loan",28,11.476996978765282,3.711931394043816,3.069527618489019,_,727.4873865507216,31.80735673855772,18.68897051114671,No,85.55538104065958,70.32881253932064,High_spent_Medium_value_payments,269.62408286316327
September,26.34959478186844,Engineer,47405.0741534626,3126.713548422402,6,5,18.713097435337367,8.02751934062039,"Student Loan, and Payday Loan",55,15.66435709208628,10.531559373415675,12.486388570690425,_,3471.1854905482805,32.028171242007865,13.686223656408155,Yes,58.75128013729569,46.05648878332062,Low_spent_Medium_value_payments,324.84160836485444
October,18.477082310958156,Accountant,22180.66266480046,841.4084767803944,6,9,21.570703718148593,8.929185112830615,"Home Equity Loan, Not Specified, Mortgage Loan, Mortgage Loan, Not Specified, and Mortgage Loan",47,21.72656408355273,8.618382575306796,13.189677879866242,Bad,1841.969233620018,24.906804244216737,18.756378866226335,Yes,81.81120946174434,124.87581638422817,Low_spent_Medium_value_payments,303.87235095631354
November,49.11665979927182,Journalist,-6318.824598092731,1607.5156946918407,3,6,9.179288953099215,1.0020874688904213,"Personal Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Student Loan",4,4.797376488723862,-0.20116339087864543,-0.6524769163159729,Standard,566.8040534601749,26.341218143105106,22.66180309979475,Yes,32.76631569799828,513.0097676165901,Low_spent_Medium_value_payments,182.28451891594838
October,18.946421499873026,Architect,48911.95881158597,3534.0766823641334,9,8,17.203771156108825,3.9984327003142828,"Student Loan, and Payday Loan",26,7.926454594618823,-3.481793204008486,9.692864147458005,_,1405.4172888082292,28.864248084545753,9.879049745451537,Yes,77.58100267466948,48.80401669971819,High_spent_Medium_value_payments,277.51043835674153
October,35.62638005844382,Engineer,62296.54519565188,3054.609459246085,7,9,20.95373085267506,7.9599020712041,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",46,23.145301173071186,24.55743464704763,17.701043920051834,Bad,2857.023155455099,27.399505372825978,4.159965803856328,Yes,198.64414572298787,96.7572792263565,High_spent_Medium_value_payments,298.5871605168952
September,16.398715372415666,Entrepreneur,11767.283860282616,1161.5496578649359,5,8,16.274498955939443,6.006088512372949,"Debt Consolidation Loan, and Debt Consolidation Loan",29,15.24343936905824,20.75674418479238,8.748971590613284,Standard,2166.901676401222,30.339157297752728,9.736824038061918,Yes,77.46573910902285,40.03928052310093,Low_spent_Small_value_payments,312.05918450512786
October,50.34500512735813,Engineer,-15066.803902096333,1626.0263595072875,0,4,6.136237726834933,3.0036504191160938,Auto Loan,6,12.951314665349354,1.4250557732339528,4.034734540524043,Good,939.2191803876294,35.78752482415686,20.368325612018786,No,22.789645813667963,33.21090934560155,High_spent_Large_value_payments,429.8139209092473
December,22.723271290497003,Developer,36108.47258118668,2937.184126205602,4,5,19.790956940889906,4.0068558126303735,"Mortgage Loan, Auto Loan, Auto Loan, and Payday Loan",30,15.557204983055284,17.786410634376615,9.742638791249501,_,2398.8606341663385,35.79085911625075,18.72982203699307,NM,61.55395665824974,142.58662926955034,!@9#%8,355.9144284665342
October,42.81506498730434,Entrepreneur,-21076.136203204893,1264.4378097709748,6,6,10.479318995732788,0.007375327526278725,Not Specified,3,14.012554862654936,13.132305842477086,6.1183301135732675,Standard,181.74234251649122,27.219861588549012,20.14452472476662,Yes,8.204425667008508,-5.172180763431584,Low_spent_Medium_value_payments,462.35442849157425
December,27.436106745400856,Manager,88064.25300164818,9634.074688372508,4,3,10.881590507309012,3.0007528626385627,"Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",5,9.128624761801412,7.186990797139047,8.503546450672564,Good,1566.3427120867009,37.17025811197045,18.69515241282695,No,352.4102841113961,87.1288869798196,High_spent_Medium_value_payments,513.7063795546512
December,53.615589685501135,Developer,52639.243677667895,6681.305215344958,6,6,11.667423901996894,0.015241995400426957,Not Specified,9,17.46882277226984,10.500508202152629,3.520338176906693,Good,546.9777186203587,37.29349884943791,32.46427953812481,No,3.6121378898366334,53.88606330001164,High_spent_Large_value_payments,412.59411178293885
